"","Subject","Event","TrialN","mean_pupil","time"
"222","Subject_1","Square",2,-0.466090816712005,736.65
"223","Subject_1","Square",2,-0.466090816712005,740
"224","Subject_1","Square",2,-0.466090816712005,743.3
"225","Subject_1","Square",2,-0.480566236575864,746.65
"226","Subject_1","Square",2,-0.481126940526615,750
"227","Subject_1","Square",2,-0.481126940526615,753.3
"228","Subject_1","Square",2,-0.491055347329298,756.65
"229","Subject_1","Square",2,-0.481126940526615,760
"230","Subject_1","Square",2,-0.491055347329298,763.3
"231","Subject_1","Square",2,-0.491055347329298,766.65
"232","Subject_1","Square",2,-0.491055347329298,770
"233","Subject_1","Square",2,-0.50123714080728,773.3
"234","Subject_1","Square",2,-0.503041055529505,776.65
"235","Subject_1","Square",2,-0.503041055529505,780
"236","Subject_1","Square",2,-0.503041055529505,783.3
"237","Subject_1","Square",2,-0.503532514424085,786.65
"238","Subject_1","Square",2,-0.503532514424085,790
"239","Subject_1","Square",2,-0.503041055529505,793.3
"240","Subject_1","Square",2,-0.503041055529505,796.65
"241","Subject_1","Square",2,-0.503041055529505,800
"242","Subject_1","Square",2,-0.503532514424085,803.3
"243","Subject_1","Square",2,-0.505590108583862,806.65
"244","Subject_1","Square",2,-0.503532514424085,810
"245","Subject_1","Square",2,-0.4943254837794,813.3
"246","Subject_1","Square",2,-0.522685860683336,816.65
"247","Subject_1","Square",2,-0.522685860683336,820
"248","Subject_1","Square",2,-0.521183165741898,823.3
"249","Subject_1","Square",2,-0.522685860683336,826.65
"250","Subject_1","Square",2,-0.525318309611511,830
"251","Subject_1","Square",2,-0.526131708953564,833.3
"252","Subject_1","Square",2,-0.525318309611511,836.65
"253","Subject_1","Square",2,-0.525409923742741,840
"254","Subject_1","Square",2,-0.522685860683336,843.3
"255","Subject_1","Square",2,-0.522685860683336,846.65
"256","Subject_1","Square",2,-0.522685860683336,850
"257","Subject_1","Square",2,-0.525409923742741,853.3
"258","Subject_1","Square",2,-0.525409923742741,856.65
"259","Subject_1","Square",2,-0.533786612970313,860
"260","Subject_1","Square",2,-0.533786612970313,863.3
"261","Subject_1","Square",2,-0.549290680096985,866.65
"262","Subject_1","Square",2,-0.549290680096985,870
"263","Subject_1","Square",2,-0.549695641321907,873.3
"264","Subject_1","Square",2,-0.549695641321907,876.65
"265","Subject_1","Square",2,-0.556131862445699,880
"266","Subject_1","Square",2,-0.556131862445699,883.3
"267","Subject_1","Square",2,-0.563304021268926,886.65
"268","Subject_1","Square",2,-0.563304021268926,890
"269","Subject_1","Square",2,-0.556131862445699,893.3
"270","Subject_1","Square",2,-0.549290680096985,896.65
"271","Subject_1","Square",2,-0.540155208867932,900
"272","Subject_1","Square",2,-0.540155208867932,903.3
"273","Subject_1","Square",2,-0.540155208867932,906.65
"274","Subject_1","Square",2,-0.532657740549031,910
"275","Subject_1","Square",2,-0.540155208867932,913.3
"276","Subject_1","Square",2,-0.540155208867932,916.65
"277","Subject_1","Square",2,-0.5402632709235,920
"278","Subject_1","Square",2,-0.5402632709235,923.3
"279","Subject_1","Square",2,-0.5402632709235,926.65
"280","Subject_1","Square",2,-0.5402632709235,930
"281","Subject_1","Square",2,-0.5402632709235,933.3
"282","Subject_1","Square",2,-0.546293549901099,936.65
"283","Subject_1","Square",2,-0.5402632709235,940
"284","Subject_1","Square",2,-0.5402632709235,943.3
"285","Subject_1","Square",2,-0.546293549901099,946.65
"286","Subject_1","Square",2,-0.546900050125479,950
"287","Subject_1","Square",2,-0.546293549901099,953.3
"288","Subject_1","Square",2,-0.546293549901099,956.65
"289","Subject_1","Square",2,-0.542369376132103,960
"290","Subject_1","Square",2,-0.542369376132103,963.3
"291","Subject_1","Square",2,-0.546293549901099,966.65
"292","Subject_1","Square",2,-0.546293549901099,970
"293","Subject_1","Square",2,-0.542369376132103,973.3
